unit,period,pair,treat,post,D,y
1411,11,611,1,1,1,367
1411,12,611,1,1,1,529
1411,13,611,1,1,1,422
1411,14,611,1,1,1,429
1411,15,611,1,1,1,372
1411,16,611,1,1,1,436
1411,17,611,1,1,1,381
1411,18,611,1,1,1,441
1411,19,611,1,1,1,509
1412,0,612,1,0,0,642
1412,1,612,1,0,0,382
1412,2,612,1,0,0,374
1412,3,612,1,0,0,367
1412,4,612,1,0,0,353
1412,5,612,1,0,0,318
1412,6,612,1,0,0,365
1412,7,612,1,0,0,357
1412,8,612,1,0,0,348
1412,9,612,1,0,0,347
1412,10,612,1,1,1,390
1412,11,612,1,1,1,629
1412,12,612,1,1,1,315
1412,13,612,1,1,1,430
1412,14,612,1,1,1,565
1412,15,612,1,1,1,454
1412,16,612,1,1,1,377
1412,17,612,1,1,1,473
1412,18,612,1,1,1,567
1412,19,612,1,1,1,450
1413,0,613,1,0,0,547
1413,1,613,1,0,0,441
1413,2,613,1,0,0,440
1413,3,613,1,0,0,441
1413,4,613,1,0,0,442
1413,5,613,1,0,0,458
1413,6,613,1,0,0,469
1413,7,613,1,0,0,539
1413,8,613,1,0,0,439
1413,9,613,1,0,0,646
1413,10,613,1,1,1,536
1413,11,613,1,1,1,441
1413,12,613,1,1,1,396
1413,13,613,1,1,1,671
1413,14,613,1,1,1,530
1413,15,613,1,1,1,422
1413,16,613,1,1,1,488
1413,17,613,1,1,1,389
1413,18,613,1,1,1,372
1413,19,613,1,1,1,451
1414,0,614,1,0,0,573
1414,1,614,1,0,0,372
1414,2,614,1,0,0,594
1414,3,614,1,0,0,613
1414,4,614,1,0,0,315
1414,5,614,1,0,0,421
1414,6,614,1,0,0,402
1414,7,614,1,0,0,311
1414,8,614,1,0,0,398
1414,9,614,1,0,0,479
1414,10,614,1,1,1,426
1414,11,614,1,1,1,446
1414,12,614,1,1,1,429
1414,13,614,1,1,1,327
1414,14,614,1,1,1,555
1414,15,614,1,1,1,336
1414,16,614,1,1,1,577
1414,17,614,1,1,1,427
1414,18,614,1,1,1,483
1414,19,614,1,1,1,385
1415,0,615,1,0,0,380
1415,1,615,1,0,0,518
1415,2,615,1,0,0,500
1415,3,615,1,0,0,569
1415,4,615,1,0,0,366
1415,5,615,1,0,0,473
1415,6,615,1,0,0,513
1415,7,615,1,0,0,404
1415,8,615,1,0,0,472
1415,9,615,1,0,0,443
1415,10,615,1,1,1,619
1415,11,615,1,1,1,619
1415,12,615,1,1,1,560
1415,13,615,1,1,1,513
1415,14,615,1,1,1,681
1415,15,615,1,1,1,519
1415,16,615,1,1,1,491
1415,17,615,1,1,1,572
1415,18,615,1,1,1,455
1415,19,615,1,1,1,362
1416,0,616,1,0,0,478
1416,1,616,1,0,0,304
1416,2,616,1,0,0,456
1416,3,616,1,0,0,363
1416,4,616,1,0,0,462
1416,5,616,1,0,0,802
1416,6,616,1,0,0,666
1416,7,616,1,0,0,229
1416,8,616,1,0,0,429
1416,9,616,1,0,0,346
1416,10,616,1,1,1,383
1416,11,616,1,1,1,459
1416,12,616,1,1,1,410
1416,13,616,1,1,1,442
1416,14,616,1,1,1,505
1416,15,616,1,1,1,444
1416,16,616,1,1,1,435
1416,17,616,1,1,1,488
1416,18,616,1,1,1,457
1416,19,616,1,1,1,575
1417,0,617,1,0,0,629
1417,1,617,1,0,0,401
1417,2,617,1,0,0,578
1417,3,617,1,0,0,901
1417,4,617,1,0,0,576
1417,5,617,1,0,0,585
1417,6,617,1,0,0,410
1417,7,617,1,0,0,326
1417,8,617,1,0,0,388
1417,9,617,1,0,0,538
1417,10,617,1,1,1,414
1417,11,617,1,1,1,415
1417,12,617,1,1,1,352
1417,13,617,1,1,1,391
1417,14,617,1,1,1,673
1417,15,617,1,1,1,365
1417,16,617,1,1,1,460
1417,17,617,1,1,1,370
1417,18,617,1,1,1,351
1417,19,617,1,1,1,371
1418,0,618,1,0,0,304
1418,1,618,1,0,0,662
1418,2,618,1,0,0,329
1418,3,618,1,0,0,409
1418,4,618,1,0,0,570
1418,5,618,1,0,0,510
1418,6,618,1,0,0,341
1418,7,618,1,0,0,450
1418,8,618,1,0,0,442
1418,9,618,1,0,0,460
1418,10,618,1,1,1,340
1418,11,618,1,1,1,533
1418,12,618,1,1,1,444
1418,13,618,1,1,1,350
1418,14,618,1,1,1,540
1418,15,618,1,1,1,426
1418,16,618,1,1,1,595
1418,17,618,1,1,1,419
1418,18,618,1,1,1,365
1418,19,618,1,1,1,399
1419,0,619,1,0,0,449
1419,1,619,1,0,0,519
1419,2,619,1,0,0,484
1419,3,619,1,0,0,533
1419,4,619,1,0,0,431
1419,5,619,1,0,0,598
1419,6,619,1,0,0,515
1419,7,619,1,0,0,427
1419,8,619,1,0,0,761
1419,9,619,1,0,0,383
1419,10,619,1,1,1,415
1419,11,619,1,1,1,441
1419,12,619,1,1,1,382
1419,13,619,1,1,1,335
1419,14,619,1,1,1,443
1419,15,619,1,1,1,446
1419,16,619,1,1,1,477
1419,17,619,1,1,1,499
1419,18,619,1,1,1,489
1419,19,619,1,1,1,375
1420,0,620,1,0,0,532
1420,1,620,1,0,0,614
1420,2,620,1,0,0,530
1420,3,620,1,0,0,378
1420,4,620,1,0,0,449
1420,5,620,1,0,0,505
1420,6,620,1,0,0,661
1420,7,620,1,0,0,407
1420,8,620,1,0,0,549
1420,9,620,1,0,0,220
1420,10,620,1,1,1,522
1420,11,620,1,1,1,420
1420,12,620,1,1,1,418
1420,13,620,1,1,1,363
1420,14,620,1,1,1,411
1420,15,620,1,1,1,355
1420,16,620,1,1,1,498
1420,17,620,1,1,1,758
1420,18,620,1,1,1,341
1420,19,620,1,1,1,598
1421,0,621,1,0,0,372
1421,1,621,1,0,0,539
1421,2,621,1,0,0,326
1421,3,621,1,0,0,366
1421,4,621,1,0,0,498
1421,5,621,1,0,0,419
1421,6,621,1,0,0,612
1421,7,621,1,0,0,524
1421,8,621,1,0,0,377
1421,9,621,1,0,0,355
1421,10,621,1,1,1,427
1421,11,621,1,1,1,461
1421,12,621,1,1,1,453
1421,13,621,1,1,1,324
1421,14,621,1,1,1,370
1421,15,621,1,1,1,341
1421,16,621,1,1,1,536
1421,17,621,1,1,1,591
1421,18,621,1,1,1,437
1421,19,621,1,1,1,460
1422,0,622,1,0,0,463
1422,1,622,1,0,0,361
1422,2,622,1,0,0,485
1422,3,622,1,0,0,303
1422,4,622,1,0,0,464
1422,5,622,1,0,0,615
1422,6,622,1,0,0,510
1422,7,622,1,0,0,629
1422,8,622,1,0,0,316
1422,9,622,1,0,0,320
1422,10,622,1,1,1,493
1422,11,622,1,1,1,555
1422,12,622,1,1,1,542
1422,13,622,1,1,1,506
1422,14,622,1,1,1,374
1422,15,622,1,1,1,422
1422,16,622,1,1,1,479
1422,17,622,1,1,1,418
1422,18,622,1,1,1,634
1422,19,622,1,1,1,406
1423,0,623,1,0,0,570
1423,1,623,1,0,0,357
1423,2,623,1,0,0,444
1423,3,623,1,0,0,626
1423,4,623,1,0,0,551
1423,5,623,1,0,0,382
1423,6,623,1,0,0,340
1423,7,623,1,0,0,436
1423,8,623,1,0,0,321
1423,9,623,1,0,0,442
1423,10,623,1,1,1,371
1423,11,623,1,1,1,482
1423,12,623,1,1,1,529
1423,13,623,1,1,1,422
1423,14,623,1,1,1,380
1423,15,623,1,1,1,593
1423,16,623,1,1,1,425
1423,17,623,1,1,1,428
1423,18,623,1,1,1,427
1423,19,623,1,1,1,473
1424,0,624,1,0,0,695
1424,1,624,1,0,0,531
1424,2,624,1,0,0,479
1424,3,624,1,0,0,409
1424,4,624,1,0,0,584
1424,5,624,1,0,0,555
1424,6,624,1,0,0,409
1424,7,624,1,0,0,515
1424,8,624,1,0,0,573
1424,9,624,1,0,0,538
1424,10,624,1,1,1,530
1424,11,624,1,1,1,458
1424,12,624,1,1,1,537
1424,13,624,1,1,1,323
1424,14,624,1,1,1,366
1424,15,624,1,1,1,315
1424,16,624,1,1,1,575
1424,17,624,1,1,1,504
1424,18,624,1,1,1,371
1424,19,624,1,1,1,429
1425,0,625,1,0,0,530
1425,1,625,1,0,0,359
1425,2,625,1,0,0,551
1425,3,625,1,0,0,468
1425,4,625,1,0,0,513
1425,5,625,1,0,0,487
1425,6,625,1,0,0,335
1425,7,625,1,0,0,410
1425,8,625,1,0,0,512
1425,9,625,1,0,0,597
1425,10,625,1,1,1,424
1425,11,625,1,1,1,400
1425,12,625,1,1,1,481
1425,13,625,1,1,1,600
1425,14,625,1,1,1,550
1425,15,625,1,1,1,374
1425,16,625,1,1,1,382
1425,17,625,1,1,1,443
1425,18,625,1,1,1,494
1425,19,625,1,1,1,386
1426,0,626,1,0,0,519
1426,1,626,1,0,0,388
1426,2,626,1,0,0,508
1426,3,626,1,0,0,465
1426,4,626,1,0,0,411
1426,5,626,1,0,0,330
1426,6,626,1,0,0,448
1426,7,626,1,0,0,471
1426,8,626,1,0,0,363
1426,9,626,1,0,0,463
1426,10,626,1,1,1,528
1426,11,626,1,1,1,662
1426,12,626,1,1,1,390
1426,13,626,1,1,1,556
1426,14,626,1,1,1,496
1426,15,626,1,1,1,388
1426,16,626,1,1,1,535
1426,17,626,1,1,1,550
1426,18,626,1,1,1,452
1426,19,626,1,1,1,478
1427,0,627,1,0,0,452
1427,1,627,1,0,0,454
1427,2,627,1,0,0,458
1427,3,627,1,0,0,426
1427,4,627,1,0,0,351
1427,5,627,1,0,0,727
1427,6,627,1,0,0,527
1427,7,627,1,0,0,630
1427,8,627,1,0,0,415
1427,9,627,1,0,0,577
1427,10,627,1,1,1,578
1427,11,627,1,1,1,294
1427,12,627,1,1,1,556
1427,13,627,1,1,1,402
1427,14,627,1,1,1,368
1427,15,627,1,1,1,500
1427,16,627,1,1,1,497
1427,17,627,1,1,1,488
1427,18,627,1,1,1,411
1427,19,627,1,1,1,425
1428,0,628,1,0,0,580
1428,1,628,1,0,0,440
1428,2,628,1,0,0,676
1428,3,628,1,0,0,635
1428,4,628,1,0,0,327
1428,5,628,1,0,0,430
1428,6,628,1,0,0,667
1428,7,628,1,0,0,742
1428,8,628,1,0,0,506
1428,9,628,1,0,0,618
1428,10,628,1,1,1,683
1428,11,628,1,1,1,432
1428,12,628,1,1,1,388
1428,13,628,1,1,1,482
1428,14,628,1,1,1,380
1428,15,628,1,1,1,562
1428,16,628,1,1,1,420
1428,17,628,1,1,1,420
1428,18,628,1,1,1,505
1428,19,628,1,1,1,493
1429,0,629,1,0,0,477
1429,1,629,1,0,0,588
1429,2,629,1,0,0,580
1429,3,629,1,0,0,518
1429,4,629,1,0,0,504
1429,5,629,1,0,0,556
1429,6,629,1,0,0,537
1429,7,629,1,0,0,590
1429,8,629,1,0,0,427
1429,9,629,1,0,0,505
1429,10,629,1,1,1,513
1429,11,629,1,1,1,546
1429,12,629,1,1,1,441
1429,13,629,1,1,1,409
1429,14,629,1,1,1,460
1429,15,629,1,1,1,478
1429,16,629,1,1,1,919
1429,17,629,1,1,1,548
1429,18,629,1,1,1,579
1429,19,629,1,1,1,394
1430,0,630,1,0,0,406
1430,1,630,1,0,0,403
1430,2,630,1,0,0,465
1430,3,630,1,0,0,446
1430,4,630,1,0,0,595
1430,5,630,1,0,0,416
1430,6,630,1,0,0,435
1430,7,630,1,0,0,494
1430,8,630,1,0,0,436
1430,9,630,1,0,0,645
1430,10,630,1,1,1,487
1430,11,630,1,1,1,489
1430,12,630,1,1,1,619
1430,13,630,1,1,1,573
1430,14,630,1,1,1,461
1430,15,630,1,1,1,431
1430,16,630,1,1,1,412
1430,17,630,1,1,1,542
1430,18,630,1,1,1,483
1430,19,630,1,1,1,530
1431,0,631,1,0,0,724
1431,1,631,1,0,0,485
1431,2,631,1,0,0,467
1431,3,631,1,0,0,722
1431,4,631,1,0,0,343
1431,5,631,1,0,0,525
1431,6,631,1,0,0,726
1431,7,631,1,0,0,406
1431,8,631,1,0,0,702
1431,9,631,1,0,0,474
1431,10,631,1,1,1,554
1431,11,631,1,1,1,586
1431,12,631,1,1,1,507
1431,13,631,1,1,1,591
1431,14,631,1,1,1,465
1431,15,631,1,1,1,570
1431,16,631,1,1,1,559
1431,17,631,1,1,1,454
1431,18,631,1,1,1,357
1431,19,631,1,1,1,412
1432,0,632,1,0,0,459
1432,1,632,1,0,0,464
1432,2,632,1,0,0,534
1432,3,632,1,0,0,487
1432,4,632,1,0,0,332
1432,5,632,1,0,0,557
1432,6,632,1,0,0,620
1432,7,632,1,0,0,515
1432,8,632,1,0,0,653
1432,9,632,1,0,0,281
1432,10,632,1,1,1,508
1432,11,632,1,1,1,488
1432,12,632,1,1,1,330
1432,13,632,1,1,1,461
1432,14,632,1,1,1,580
1432,15,632,1,1,1,516
1432,16,632,1,1,1,697
1432,17,632,1,1,1,584
1432,18,632,1,1,1,640
1432,19,632,1,1,1,544
1433,0,633,1,0,0,400
1433,1,633,1,0,0,533
1433,2,633,1,0,0,613
1433,3,633,1,0,0,471
1433,4,633,1,0,0,674
1433,5,633,1,0,0,303
1433,6,633,1,0,0,271
1433,7,633,1,0,0,520
1433,8,633,1,0,0,439
1433,9,633,1,0,0,545
1433,10,633,1,1,1,519
1433,11,633,1,1,1,648
1433,12,633,1,1,1,402
1433,13,633,1,1,1,430
1433,14,633,1,1,1,550
1433,15,633,1,1,1,583
1433,16,633,1,1,1,386
1433,17,633,1,1,1,586
1433,18,633,1,1,1,456
1433,19,633,1,1,1,456
1434,0,634,1,0,0,881
1434,1,634,1,0,0,473
1434,2,634,1,0,0,569
1434,3,634,1,0,0,663
1434,4,634,1,0,0,439
1434,5,634,1,0,0,566
1434,6,634,1,0,0,612
1434,7,634,1,0,0,627
1434,8,634,1,0,0,401
1434,9,634,1,0,0,657
1434,10,634,1,1,1,485
1434,11,634,1,1,1,632
1434,12,634,1,1,1,481
1434,13,634,1,1,1,654
1434,14,634,1,1,1,397
1434,15,634,1,1,1,501
1434,16,634,1,1,1,503
1434,17,634,1,1,1,506
1434,18,634,1,1,1,567
1434,19,634,1,1,1,510
1435,0,635,1,0,0,853
1435,1,635,1,0,0,561
1435,2,635,1,0,0,559
1435,3,635,1,0,0,503
1435,4,635,1,0,0,347
1435,5,635,1,0,0,583
1435,6,635,1,0,0,504
1435,7,635,1,0,0,826
1435,8,635,1,0,0,575
1435,9,635,1,0,0,461
1435,10,635,1,1,1,496
1435,11,635,1,1,1,507
1435,12,635,1,1,1,455
1435,13,635,1,1,1,459
1435,14,635,1,1,1,458
1435,15,635,1,1,1,388
1435,16,635,1,1,1,541
1435,17,635,1,1,1,506
1435,18,635,1,1,1,495
1435,19,635,1,1,1,526
1436,0,636,1,0,0,629
1436,1,636,1,0,0,690
1436,2,636,1,0,0,533
1436,3,636,1,0,0,568
1436,4,636,1,0,0,778
1436,5,636,1,0,0,518
1436,6,636,1,0,0,536
1436,7,636,1,0,0,421
1436,8,636,1,0,0,464
1436,9,636,1,0,0,549
1436,10,636,1,1,1,462
1436,11,636,1,1,1,442
1436,12,636,1,1,1,584
1436,13,636,1,1,1,577
1436,14,636,1,1,1,558
1436,15,636,1,1,1,578
1436,16,636,1,1,1,357
1436,17,636,1,1,1,439
1436,18,636,1,1,1,611
1436,19,636,1,1,1,536
1437,0,637,1,0,0,736
1437,1,637,1,0,0,651
1437,2,637,1,0,0,533
1437,3,637,1,0,0,501
1437,4,637,1,0,0,508
1437,5,637,1,0,0,424
1437,6,637,1,0,0,292
1437,7,637,1,0,0,728
1437,8,637,1,0,0,678
1437,9,637,1,0,0,442
1437,10,637,1,1,1,483
1437,11,637,1,1,1,507
1437,12,637,1,1,1,357
1437,13,637,1,1,1,639
1437,14,637,1,1,1,501
1437,15,637,1,1,1,433
1437,16,637,1,1,1,567
1437,17,637,1,1,1,549
1437,18,637,1,1,1,462
1437,19,637,1,1,1,501
1438,0,638,1,0,0,660
1438,1,638,1,0,0,491
1438,2,638,1,0,0,678
1438,3,638,1,0,0,642
1438,4,638,1,0,0,302
1438,5,638,1,0,0,638
1438,6,638,1,0,0,756
1438,7,638,1,0,0,570
1438,8,638,1,0,0,501
1438,9,638,1,0,0,630
1438,10,638,1,1,1,601
1438,11,638,1,1,1,455
1438,12,638,1,1,1,409
1438,13,638,1,1,1,456
1438,14,638,1,1,1,630
1438,15,638,1,1,1,595
1438,16,638,1,1,1,529
1438,17,638,1,1,1,357
1438,18,638,1,1,1,460
1438,19,638,1,1,1,497
1439,0,639,1,0,0,542
1439,1,639,1,0,0,601
1439,2,639,1,0,0,670
1439,3,639,1,0,0,562
1439,4,639,1,0,0,997
1439,5,639,1,0,0,461
1439,6,639,1,0,0,767
1439,7,639,1,0,0,576
1439,8,639,1,0,0,386
1439,9,639,1,0,0,471
1439,10,639,1,1,1,521
1439,11,639,1,1,1,430
1439,12,639,1,1,1,560
1439,13,639,1,1,1,587
1439,14,639,1,1,1,502
1439,15,639,1,1,1,603
1439,16,639,1,1,1,574
1439,17,639,1,1,1,542
1439,18,639,1,1,1,549
1439,19,639,1,1,1,552
1440,0,640,1,0,0,482
1440,1,640,1,0,0,751
1440,2,640,1,0,0,710
1440,3,640,1,0,0,651
1440,4,640,1,0,0,520
1440,5,640,1,0,0,490
1440,6,640,1,0,0,658
1440,7,640,1,0,0,474
1440,8,640,1,0,0,673
1440,9,640,1,0,0,496
1440,10,640,1,1,1,636
1440,11,640,1,1,1,658
1440,12,640,1,1,1,720
1440,13,640,1,1,1,677
1440,14,640,1,1,1,519
1440,15,640,1,1,1,510
1440,16,640,1,1,1,519
1440,17,640,1,1,1,505
1440,18,640,1,1,1,555
1440,19,640,1,1,1,593
1441,0,641,1,0,0,748
1441,1,641,1,0,0,617
1441,2,641,1,0,0,461
1441,3,641,1,0,0,577
1441,4,641,1,0,0,752
1441,5,641,1,0,0,475
1441,6,641,1,0,0,693
1441,7,641,1,0,0,432
1441,8,641,1,0,0,827
1441,9,641,1,0,0,438
1441,10,641,1,1,1,547
1441,11,641,1,1,1,579
1441,12,641,1,1,1,519
1441,13,641,1,1,1,517
1441,14,641,1,1,1,464
1441,15,641,1,1,1,519
1441,16,641,1,1,1,635
1441,17,641,1,1,1,518
1441,18,641,1,1,1,508
1441,19,641,1,1,1,546
1442,0,642,1,0,0,560
1442,1,642,1,0,0,764
1442,2,642,1,0,0,629
1442,3,642,1,0,0,460
1442,4,642,1,0,0,540
1442,5,642,1,0,0,592
1442,6,642,1,0,0,525
1442,7,642,1,0,0,829
1442,8,642,1,0,0,417
1442,9,642,1,0,0,579
1442,10,642,1,1,1,634
1442,11,642,1,1,1,548
1442,12,642,1,1,1,386
1442,13,642,1,1,1,727
1442,14,642,1,1,1,481
1442,15,642,1,1,1,518
1442,16,642,1,1,1,505
1442,17,642,1,1,1,585
1442,18,642,1,1,1,546
1442,19,642,1,1,1,655
1443,0,643,1,0,0,477
1443,1,643,1,0,0,712
1443,2,643,1,0,0,535
1443,3,643,1,0,0,534
1443,4,643,1,0,0,532
1443,5,643,1,0,0,675
1443,6,643,1,0,0,502
1443,7,643,1,0,0,852
1443,8,643,1,0,0,597
1443,9,643,1,0,0,662
1443,10,643,1,1,1,567
1443,11,643,1,1,1,502
1443,12,643,1,1,1,612
1443,13,643,1,1,1,469
1443,14,643,1,1,1,722
1443,15,643,1,1,1,634
1443,16,643,1,1,1,824
1443,17,643,1,1,1,613
1443,18,643,1,1,1,731
1443,19,643,1,1,1,669
1444,0,644,1,0,0,803
1444,1,644,1,0,0,571
1444,2,644,1,0,0,760
1444,3,644,1,0,0,504
1444,4,644,1,0,0,537
1444,5,644,1,0,0,558
1444,6,644,1,0,0,353
1444,7,644,1,0,0,441
1444,8,644,1,0,0,813
1444,9,644,1,0,0,507
1444,10,644,1,1,1,572
1444,11,644,1,1,1,451
1444,12,644,1,1,1,606
1444,13,644,1,1,1,828
1444,14,644,1,1,1,564
1444,15,644,1,1,1,810
1444,16,644,1,1,1,529
1444,17,644,1,1,1,649
1444,18,644,1,1,1,943
1444,19,644,1,1,1,565
1445,0,645,1,0,0,583
1445,1,645,1,0,0,518
1445,2,645,1,0,0,586
1445,3,645,1,0,0,452
1445,4,645,1,0,0,652
1445,5,645,1,0,0,407
1445,6,645,1,0,0,610
1445,7,645,1,0,0,519
1445,8,645,1,0,0,512
1445,9,645,1,0,0,613
1445,10,645,1,1,1,656
1445,11,645,1,1,1,708
1445,12,645,1,1,1,590
1445,13,645,1,1,1,665
1445,14,645,1,1,1,446
1445,15,645,1,1,1,551
1445,16,645,1,1,1,398
1445,17,645,1,1,1,513
1445,18,645,1,1,1,662
1445,19,645,1,1,1,655
1446,0,646,1,0,0,464
1446,1,646,1,0,0,523
1446,2,646,1,0,0,713
1446,3,646,1,0,0,475
1446,4,646,1,0,0,540
1446,5,646,1,0,0,605
1446,6,646,1,0,0,475
1446,7,646,1,0,0,545
1446,8,646,1,0,0,530
1446,9,646,1,0,0,562
1446,10,646,1,1,1,524
1446,11,646,1,1,1,710
1446,12,646,1,1,1,474
1446,13,646,1,1,1,576
1446,14,646,1,1,1,578
1446,15,646,1,1,1,654
1446,16,646,1,1,1,587
1446,17,646,1,1,1,672
1446,18,646,1,1,1,349
1446,19,646,1,1,1,726
1447,0,647,1,0,0,448
1447,1,647,1,0,0,493
1447,2,647,1,0,0,823
1447,3,647,1,0,0,478
1447,4,647,1,0,0,450
1447,5,647,1,0,0,366
1447,6,647,1,0,0,493
1447,7,647,1,0,0,451
1447,8,647,1,0,0,715
1447,9,647,1,0,0,595
1447,10,647,1,1,1,489
1447,11,647,1,1,1,570
1447,12,647,1,1,1,674
1447,13,647,1,1,1,650
1447,14,647,1,1,1,477
1447,15,647,1,1,1,518
1447,16,647,1,1,1,671
1447,17,647,1,1,1,544
1447,18,647,1,1,1,606
1447,19,647,1,1,1,547
1448,0,648,1,0,0,516
1448,1,648,1,0,0,583
1448,2,648,1,0,0,512
1448,3,648,1,0,0,626
1448,4,648,1,0,0,546
1448,5,648,1,0,0,1085
1448,6,648,1,0,0,599
1448,7,648,1,0,0,645
1448,8,648,1,0,0,532
1448,9,648,1,0,0,551
1448,10,648,1,1,1,530
1448,11,648,1,1,1,581
1448,12,648,1,1,1,699
1448,13,648,1,1,1,386
1448,14,648,1,1,1,513
1448,15,648,1,1,1,615
1448,16,648,1,1,1,840
1448,17,648,1,1,1,537
1448,18,648,1,1,1,776
1448,19,648,1,1,1,492
1449,0,649,1,0,0,447
1449,1,649,1,0,0,468
1449,2,649,1,0,0,522
1449,3,649,1,0,0,620
1449,4,649,1,0,0,445
1449,5,649,1,0,0,639
1449,6,649,1,0,0,591
1449,7,649,1,0,0,541
1449,8,649,1,0,0,508
1449,9,649,1,0,0,513
1449,10,649,1,1,1,780
1449,11,649,1,1,1,742
1449,12,649,1,1,1,540
1449,13,649,1,1,1,593
1449,14,649,1,1,1,415
1449,15,649,1,1,1,602
1449,16,649,1,1,1,527
1449,17,649,1,1,1,394
1449,18,649,1,1,1,596
1449,19,649,1,1,1,584
1450,0,650,1,0,0,450
1450,1,650,1,0,0,631
1450,2,650,1,0,0,592
1450,3,650,1,0,0,814
1450,4,650,1,0,0,719
1450,5,650,1,0,0,619
1450,6,650,1,0,0,692
1450,7,650,1,0,0,645
1450,8,650,1,0,0,917
1450,9,650,1,0,0,746
1450,10,650,1,1,1,880
1450,11,650,1,1,1,484
1450,12,650,1,1,1,487
1450,13,650,1,1,1,561
1450,14,650,1,1,1,831
1450,15,650,1,1,1,516
1450,16,650,1,1,1,745
1450,17,650,1,1,1,509
1450,18,650,1,1,1,586
1450,19,650,1,1,1,522
1451,0,651,1,0,0,530
1451,1,651,1,0,0,700
1451,2,651,1,0,0,611
1451,3,651,1,0,0,708
1451,4,651,1,0,0,896
1451,5,651,1,0,0,598
1451,6,651,1,0,0,799
1451,7,651,1,0,0,536
1451,8,651,1,0,0,555
1451,9,651,1,0,0,494
1451,10,651,1,1,1,565
1451,11,651,1,1,1,645
1451,12,651,1,1,1,582
1451,13,651,1,1,1,693
1451,14,651,1,1,1,506
1451,15,651,1,1,1,423
1451,16,651,1,1,1,535
1451,17,651,1,1,1,661
1451,18,651,1,1,1,530
1451,19,651,1,1,1,810
1452,0,652,1,0,0,618
1452,1,652,1,0,0,773
1452,2,652,1,0,0,600
1452,3,652,1,0,0,614
1452,4,652,1,0,0,834
1452,5,652,1,0,0,341
1452,6,652,1,0,0,402
1452,7,652,1,0,0,539
1452,8,652,1,0,0,919
1452,9,652,1,0,0,618
1452,10,652,1,1,1,613
1452,11,652,1,1,1,420
1452,12,652,1,1,1,618
1452,13,652,1,1,1,470
1452,14,652,1,1,1,421
1452,15,652,1,1,1,551
1452,16,652,1,1,1,624
1452,17,652,1,1,1,632
1452,18,652,1,1,1,588
1452,19,652,1,1,1,729
1453,0,653,1,0,0,480
1453,1,653,1,0,0,731
1453,2,653,1,0,0,728
1453,3,653,1,0,0,515
1453,4,653,1,0,0,662
1453,5,653,1,0,0,718
1453,6,653,1,0,0,605
1453,7,653,1,0,0,423
1453,8,653,1,0,0,482
1453,9,653,1,0,0,647
1453,10,653,1,1,1,657
1453,11,653,1,1,1,737
1453,12,653,1,1,1,577
1453,13,653,1,1,1,688
1453,14,653,1,1,1,554
1453,15,653,1,1,1,555
1453,16,653,1,1,1,587
1453,17,653,1,1,1,811
1453,18,653,1,1,1,840
1453,19,653,1,1,1,669
1454,0,654,1,0,0,1032
1454,1,654,1,0,0,658
1454,2,654,1,0,0,750
1454,3,654,1,0,0,575
1454,4,654,1,0,0,518
1454,5,654,1,0,0,422
1454,6,654,1,0,0,687
1454,7,654,1,0,0,514
1454,8,654,1,0,0,653
1454,9,654,1,0,0,396
1454,10,654,1,1,1,477
1454,11,654,1,1,1,545
1454,12,654,1,1,1,677
1454,13,654,1,1,1,655
1454,14,654,1,1,1,631
1454,15,654,1,1,1,536
1454,16,654,1,1,1,652
1454,17,654,1,1,1,657
1454,18,654,1,1,1,755
1454,19,654,1,1,1,472
1455,0,655,1,0,0,489
1455,1,655,1,0,0,779
1455,2,655,1,0,0,848
1455,3,655,1,0,0,584
1455,4,655,1,0,0,583
1455,5,655,1,0,0,651
1455,6,655,1,0,0,830
1455,7,655,1,0,0,540
1455,8,655,1,0,0,658
1455,9,655,1,0,0,801
1455,10,655,1,1,1,580
1455,11,655,1,1,1,528
1455,12,655,1,1,1,435
1455,13,655,1,1,1,663
1455,14,655,1,1,1,788
1455,15,655,1,1,1,886
1455,16,655,1,1,1,729
1455,17,655,1,1,1,561
1455,18,655,1,1,1,498
1455,19,655,1,1,1,643
1456,0,656,1,0,0,914
1456,1,656,1,0,0,702
1456,2,656,1,0,0,783
1456,3,656,1,0,0,790
1456,4,656,1,0,0,505
1456,5,656,1,0,0,452
1456,6,656,1,0,0,573
1456,7,656,1,0,0,634
1456,8,656,1,0,0,452
1456,9,656,1,0,0,538
1456,10,656,1,1,1,610
1456,11,656,1,1,1,680
1456,12,656,1,1,1,522
1456,13,656,1,1,1,569
1456,14,656,1,1,1,713
1456,15,656,1,1,1,731
1456,16,656,1,1,1,805
1456,17,656,1,1,1,675
1456,18,656,1,1,1,639
1456,19,656,1,1,1,688
1457,0,657,1,0,0,530
1457,1,657,1,0,0,726
1457,2,657,1,0,0,561
1457,3,657,1,0,0,467
1457,4,657,1,0,0,522
1457,5,657,1,0,0,646
1457,6,657,1,0,0,560
1457,7,657,1,0,0,550
1457,8,657,1,0,0,523
1457,9,657,1,0,0,514
1457,10,657,1,1,1,767
1457,11,657,1,1,1,911
1457,12,657,1,1,1,745
1457,13,657,1,1,1,539
1457,14,657,1,1,1,845
1457,15,657,1,1,1,678
1457,16,657,1,1,1,597
1457,17,657,1,1,1,665
1457,18,657,1,1,1,678
1457,19,657,1,1,1,591
1458,0,658,1,0,0,501
1458,1,658,1,0,0,455
1458,2,658,1,0,0,620
